generation ID:,1
generation ID:,1
generation ID:,1
generation ID:,1
generation ID:,1
generation ID:,1
generation ID:,1
generation ID:,1
generation ID:,1
generation ID:,1
generation ID:,1
69,21,0,0,72,5,4,9,75,3,4,8,51,26,10,3,
45,3,34,8,71,3,4,12,27,32,27,4,85,5,0,0,
90,0,0,0,9,41,17,23,73,9,6,2,85,2,2,1,
30,17,37,6,74,15,1,0,42,24,17,7,83,1,6,0,
20,30,18,22,33,38,16,3,16,61,13,0,55,30,5,0,
49,11,8,22,73,17,0,0,12,68,8,2,59,2,9,20,
47,30,7,6,35,41,13,1,12,17,25,36,89,0,0,1,
25,26,27,12,65,19,5,1,10,79,0,1,35,24,19,12,
50,6,7,27,59,9,16,6,37,0,18,35,70,12,6,2,
2,6,5,77,13,36,29,12,30,6,6,48,9,43,8,30,
42,14,3,31,57,0,13,20,3,4,7,76,10,78,0,2,
5,41,36,8,76,0,7,7,55,13,12,10,82,4,3,1,
3,32,20,35,87,0,1,2,21,4,22,43,53,28,1,8,
16,10,44,20,28,26,16,20,78,2,0,10,25,27,38,0,
27,62,1,0,3,12,10,65,89,0,1,0,20,67,1,2,
58,0,9,23,0,32,45,13,36,23,20,11,21,13,21,35,
89,1,0,0,54,23,3,10,73,8,3,6,58,14,1,17,
80,10,0,0,2,42,10,36,75,5,10,0,54,28,2,6,
2,40,3,45,9,56,21,4,43,19,8,20,40,26,20,4,
33,0,17,40,16,63,0,11,16,46,10,18,27,35,19,9,
4,5,39,42,69,13,5,3,29,9,23,29,2,80,1,7,
55,10,11,14,69,20,0,1,18,16,28,28,85,3,0,2,
16,14,2,58,2,77,10,1,29,21,22,18,10,56,7,17,
32,40,15,3,62,13,3,12,82,2,0,6,80,9,1,0,
0,10,11,69,82,3,1,4,13,25,8,44,75,15,0,0,
64,23,0,3,65,8,3,14,8,0,54,28,55,27,0,8,
56,11,15,8,67,20,3,0,57,2,31,0,90,0,0,0,
78,7,3,2,81,9,0,0,39,39,4,8,43,20,19,8,
87,3,0,0,31,15,17,27,15,69,6,0,48,6,4,32,
68,15,0,7,59,28,3,0,63,23,0,4,42,40,3,5,
69,8,8,5,86,1,2,1,20,16,7,47,89,1,0,0,
57,6,26,1,72,4,4,10,3,41,26,20,49,18,23,0,
88,0,0,2,81,2,7,0,8,5,4,73,29,4,20,37,
13,75,2,0,44,16,14,16,77,8,1,4,79,9,1,1,
55,11,0,24,42,21,1,26,19,16,5,50,39,35,5,11,
76,9,4,1,27,47,8,8,3,25,10,52,19,60,11,0,
37,2,48,3,80,2,4,4,29,39,15,7,55,32,3,0,
81,9,0,0,86,2,0,2,35,4,43,8,51,33,3,3,

generation ID:,1
73,10,1,6,52,4,28,6,76,1,1,12,30,52,1,7,
61,28,1,0,6,31,0,53,62,20,5,3,83,0,0,7,
30,6,32,22,15,2,0,73,32,51,4,3,4,54,29,3,
30,36,8,16,15,41,7,27,25,10,11,44,2,15,9,64,
24,27,11,28,70,14,2,4,3,50,12,25,12,73,0,5,
67,18,1,4,57,7,1,25,78,7,4,1,55,17,6,12,
24,32,25,9,28,12,0,50,3,14,53,20,62,24,1,3,
39,49,2,0,11,78,0,1,42,14,11,23,56,4,17,13,
36,52,0,2,14,43,1,32,84,3,3,0,44,6,18,22,
35,22,15,18,46,26,9,9,12,65,4,9,18,41,13,18,
90,0,0,0,1,71,15,3,13,60,7,10,44,18,7,21,
66,23,1,0,74,4,1,11,43,22,11,14,72,16,1,1,
41,45,4,0,89,0,0,1,18,48,0,24,37,8,0,45,
40,28,18,4,51,35,0,4,25,31,1,33,14,49,24,3,
16,58,13,3,80,0,6,4,46,39,5,0,26,56,3,5,
10,28,17,35,51,7,6,26,1,86,1,2,54,6,10,20,
55,31,0,4,5,82,0,3,32,32,24,2,76,3,10,1,
31,4,14,41,0,87,0,3,30,28,25,7,77,12,0,1,
76,0,4,10,39,47,2,2,87,3,0,0,57,11,9,13,
33,18,10,29,58,22,3,7,60,17,12,1,66,22,2,0,
11,77,1,1,87,1,1,1,74,1,8,7,2,53,6,29,
31,51,0,8,87,1,1,1,30,8,38,14,75,6,4,5,
70,20,0,0,50,11,12,17,58,15,6,11,83,4,1,2,
70,10,9,1,28,25,30,7,88,0,1,1,76,3,11,0,
46,29,14,1,77,3,10,0,52,3,33,2,25,5,13,47,
80,2,5,3,5,58,10,17,64,23,3,0,6,38,0,46,
74,16,0,0,81,3,2,4,55,25,8,2,52,32,5,1,
16,49,1,24,88,0,0,2,44,44,2,0,71,10,8,1,
23,43,23,1,51,23,15,1,2,30,55,3,14,13,40,23,
76,11,2,1,10,30,21,29,54,6,28,2,80,2,7,1,
54,13,8,15,10,41,35,4,14,10,50,16,88,0,1,1,
41,39,1,9,41,49,0,0,83,1,6,0,58,28,0,4,
83,3,3,1,4,52,6,28,6,73,4,7,23,28,22,17,
57,28,0,5,11,67,0,12,3,35,2,50,67,15,6,2,
19,1,43,27,73,10,6,1,5,37,34,14,85,0,5,0,
9,16,16,49,44,31,9,6,42,11,32,5,32,10,40,8,
46,7,0,37,78,0,11,1,33,37,14,6,34,37,19,0,
20,60,1,9,65,24,1,0,66,14,3,7,17,27,2,44,
19,62,7,2,22,68,0,0,45,15,27,3,53,30,0,7,
25,23,14,28,40,37,1,12,47,20,21,2,24,25,2,39,
78,7,1,4,37,9,25,19,22,4,53,11,33,8,37,12,
3,16,1,70,7,55,12,16,52,11,21,6,80,10,0,0,
83,4,1,2,9,72,3,6,57,27,5,1,16,74,0,0,
33,1,16,40,36,32,5,17,50,39,1,0,44,24,4,18,
63,22,4,1,47,3,23,17,76,0,8,6,77,8,5,0,
63,4,10,13,38,4,27,21,4,83,0,3,47,20,17,6,
15,2,10,63,28,34,14,14,90,0,0,0,36,39,3,12,
78,4,2,6,75,4,5,6,28,56,3,3,75,12,2,1,
19,71,0,0,57,21,12,0,68,4,0,18,64,2,11,13,
50,15,25,0,4,36,7,43,13,16,51,10,43,17,15,15,
79,3,8,0,9,6,50,25,54,26,4,6,76,1,8,5,
69,14,2,5,29,41,8,12,14,57,19,0,1,41,36,12,
76,3,8,3,38,25,7,20,65,20,3,2,56,24,8,2,
89,0,0,1,84,1,5,0,90,0,0,0,82,8,0,0,
89,0,1,0,25,62,3,0,3,75,2,10,31,23,17,19,
17,54,11,8,61,0,6,23,16,24,41,9,15,39,25,11,
23,36,7,24,51,20,0,19,52,4,20,14,6,28,31,25,
83,2,0,5,79,0,5,6,56,5,20,9,64,0,3,23,
20,54,10,6,84,5,1,0,47,30,10,3,47,25,9,9,
27,60,2,1,33,33,19,5,37,10,31,12,8,81,1,0,
33,31,15,11,3,66,16,5,90,0,0,0,53,17,9,11,
13,68,5,4,21,61,3,5,29,57,4,0,75,14,1,0,
38,43,3,6,63,20,4,3,51,28,0,11,69,8,5,8,
14,4,62,10,28,1,43,18,57,23,0,10,85,1,0,4,
61,0,22,7,63,3,7,17,26,14,12,38,4,38,12,36,
13,12,48,17,60,26,0,4,13,30,46,1,71,13,4,2,
13,1,1,75,77,12,1,0,57,22,3,8,33,46,11,0,
25,34,11,20,16,72,0,2,67,5,9,9,53,6,4,27,
57,12,10,11,0,78,7,5,30,19,32,9,5,60,6,19,
79,11,0,0,54,26,8,2,63,10,4,13,62,13,13,2,
53,12,15,10,9,12,69,0,31,1,21,37,75,4,4,7,
43,13,2,32,69,1,8,12,57,6,22,5,25,60,0,5,
9,77,4,0,49,2,23,16,79,5,6,0,4,15,37,34,
18,40,19,13,33,46,10,1,44,42,2,2,9,71,1,9,
63,11,16,0,81,9,0,0,8,2,11,69,72,18,0,0,

generation ID:,2
43,24,9,14,32,42,5,11,8,53,3,26,37,30,10,13,
53,27,2,8,16,60,1,13,4,39,2,45,59,19,7,5,
29,60,0,1,60,17,9,4,62,8,2,18,65,5,8,12,
56,33,0,1,70,6,4,10,47,17,8,18,70,13,1,6,
78,9,0,3,85,0,3,2,74,10,0,6,72,8,0,10,
57,29,2,2,87,0,1,2,42,31,0,17,52,8,0,30,
26,47,13,4,78,1,7,4,48,25,15,2,25,37,6,22,
30,43,13,4,78,1,7,4,48,21,18,3,25,31,7,27,
27,50,8,5,45,35,6,4,39,33,16,2,52,10,6,22,
41,35,12,2,68,12,9,1,49,11,28,2,31,7,11,41,
42,21,23,4,11,38,7,34,20,22,39,9,34,30,11,15,
23,35,20,12,27,44,9,10,38,37,10,5,14,61,3,12,
17,1,27,45,51,21,9,9,42,20,18,10,63,16,4,7,
18,1,39,32,68,12,6,4,13,33,30,14,80,3,4,3,
25,56,6,3,29,59,0,2,46,16,24,4,52,30,0,8,
56,30,2,2,62,23,1,4,51,21,13,5,52,31,3,4,
74,9,2,5,9,67,3,11,51,24,5,10,13,64,1,12,
60,17,4,9,11,58,4,17,43,19,7,21,9,48,3,30,
64,2,5,19,50,31,3,6,46,13,21,10,68,4,1,17,
46,3,9,32,23,61,1,5,37,21,23,9,73,8,0,9,
76,5,8,1,2,59,12,17,13,44,22,11,43,17,9,21,
73,6,10,1,2,56,11,21,13,41,25,11,43,17,10,20,
69,15,1,5,37,12,19,22,71,6,2,11,46,35,0,9,
63,23,1,3,17,24,6,43,65,15,4,6,70,12,0,8,
27,20,32,11,55,30,0,5,19,30,22,19,41,31,14,4,
24,18,35,13,56,29,0,5,18,30,26,16,46,28,12,4,
14,64,6,6,38,45,2,5,34,49,5,2,67,17,3,3,
13,67,5,5,22,59,2,7,29,56,4,1,74,14,1,1,
18,25,14,33,51,6,8,25,10,75,1,4,50,11,8,21,
20,24,14,32,51,6,9,24,14,71,1,4,49,14,8,19,
24,47,12,7,38,31,15,6,31,15,34,10,22,63,2,3,
15,18,41,16,56,27,2,5,16,27,43,4,61,22,3,4,
58,16,7,9,1,66,5,18,38,19,25,8,24,44,4,18,
60,27,1,2,5,33,0,52,60,19,6,5,78,3,0,9,
77,11,2,0,49,33,0,8,24,47,6,13,50,19,9,12,
77,11,1,1,50,31,1,8,23,47,6,14,52,19,8,11,
42,43,1,4,16,39,6,29,84,2,2,2,50,5,16,19,
54,28,5,3,21,32,17,20,86,1,1,2,61,4,14,11,
23,31,10,26,72,12,1,5,10,46,11,23,18,64,1,7,
20,53,10,7,83,5,1,1,46,30,10,4,46,25,8,11,
48,26,10,6,37,23,3,27,55,8,7,20,24,21,15,30,
47,27,10,6,36,24,3,27,56,8,7,19,25,20,15,30,
17,63,6,4,21,66,0,3,42,22,23,3,56,27,0,7,
16,64,5,5,20,64,1,5,35,37,14,4,63,21,1,5,
35,22,15,18,46,26,9,9,12,65,4,9,18,41,13,18,
9,16,16,49,44,31,9,6,42,11,32,5,32,10,40,8,
42,20,7,21,63,10,12,5,31,31,7,21,18,64,0,8,
46,20,6,18,62,9,13,6,36,26,6,22,20,63,1,6,
21,59,6,4,23,65,0,2,45,14,25,6,53,29,0,8,
69,19,1,1,48,32,6,4,60,10,7,13,60,15,10,5,
34,47,3,6,26,35,23,6,30,10,36,14,29,58,1,2,
49,20,7,14,13,39,32,6,17,10,47,16,75,12,1,2,
17,11,50,12,29,9,35,17,61,19,1,9,79,5,0,6,
16,4,59,11,27,3,41,19,57,21,0,12,82,2,0,6,
19,71,0,0,57,21,12,0,68,4,0,18,64,2,11,13,
46,29,14,1,77,3,10,0,52,3,33,2,25,5,13,47,
49,13,5,23,32,25,24,9,30,8,39,13,64,22,0,4,
43,13,1,33,66,3,8,13,56,5,22,7,27,57,0,6,
28,0,7,55,72,9,2,7,46,19,5,20,23,43,11,13,
19,0,3,68,75,10,1,4,52,20,4,14,28,44,11,7,
16,49,1,24,88,0,0,2,44,44,2,0,71,10,8,1,
63,11,16,0,81,9,0,0,8,2,11,69,72,18,0,0,
63,22,0,5,82,2,1,5,52,28,6,4,55,27,5,3,
17,47,0,26,87,0,0,3,44,43,2,1,70,10,7,3,
75,11,2,2,47,24,16,3,58,8,6,18,63,11,11,5,
64,11,8,7,29,18,41,2,45,5,13,27,69,8,8,5,
14,69,0,7,85,0,2,3,69,5,8,8,5,51,7,27,
23,51,0,16,83,0,4,3,59,13,10,8,13,47,10,20,
61,18,7,4,40,19,23,8,75,1,8,6,75,3,9,3,
67,13,8,2,33,23,28,6,83,0,4,3,75,4,9,2,
14,14,44,18,56,27,0,7,18,28,42,2,69,12,5,4,
21,27,29,13,42,32,0,16,40,19,29,2,60,10,9,11,
41,45,4,0,89,0,0,1,18,48,0,24,37,8,0,45,
46,7,0,37,78,0,11,1,33,37,14,6,34,37,19,0,
46,11,11,22,60,22,3,5,19,4,13,54,73,16,0,1,

generation ID:,3
20,53,9,8,81,6,0,3,45,29,10,6,46,25,7,12,
20,58,6,6,30,57,0,3,45,15,23,7,52,28,0,10,
32,21,25,12,31,37,2,20,33,25,27,5,55,12,9,14,
29,22,26,13,36,34,1,19,35,23,28,4,57,10,10,13,
26,51,6,7,21,60,5,4,39,13,29,9,57,25,0,8,
36,36,6,12,17,50,18,5,29,11,37,13,65,19,0,6,
16,64,5,5,20,64,1,5,35,37,14,4,63,21,1,5,
73,6,10,1,2,56,11,21,13,41,25,11,43,17,10,20,
47,11,10,22,53,27,3,7,21,5,14,50,67,19,0,4,
53,14,8,15,23,49,4,14,30,13,20,27,42,33,2,13,
17,48,1,24,86,0,0,4,44,42,2,2,70,10,7,3,
54,23,1,12,49,10,13,18,65,15,1,9,51,29,1,9,
47,35,2,6,60,24,0,6,49,22,12,7,54,27,3,6,
38,44,2,6,46,38,0,6,47,20,17,6,54,27,2,7,
22,26,26,16,43,29,1,17,39,20,26,5,56,14,8,12,
32,23,17,18,53,20,6,11,35,25,17,13,37,38,4,11,
17,1,27,45,51,21,8,10,41,20,18,11,62,16,4,8,
20,7,28,35,52,24,5,9,33,23,19,15,55,21,7,7,
71,12,4,3,40,26,15,9,54,21,4,11,64,11,8,7,
75,11,2,2,46,29,6,9,34,37,5,14,56,16,8,10,
48,17,18,7,16,31,17,26,27,16,30,17,44,23,10,13,
46,19,20,5,14,34,13,29,24,18,33,15,40,25,10,15,
42,18,5,25,63,8,11,8,35,26,9,20,19,62,0,9,
42,14,2,32,65,4,9,12,49,11,18,12,24,58,0,8,
24,46,9,11,48,23,12,7,35,14,29,12,21,59,2,8,
24,47,7,12,55,19,10,6,41,14,24,11,19,56,5,10,
67,13,4,6,25,49,2,14,30,33,15,12,37,31,6,16,
76,11,2,1,48,33,0,9,24,46,6,14,49,19,8,14,
24,18,34,14,56,29,1,4,17,31,26,16,45,29,12,4,
69,15,1,5,37,12,19,22,71,6,2,11,46,35,0,9,
24,38,11,17,47,32,5,6,39,31,16,4,54,10,6,20,
19,14,21,36,49,24,8,9,41,23,17,9,59,14,4,13,
23,39,18,10,38,47,0,5,32,21,23,14,47,29,6,8,
24,38,19,9,39,46,0,5,32,21,23,14,45,31,7,7,
23,21,20,26,64,11,8,7,44,20,18,8,44,23,5,18,
21,15,21,33,61,14,8,7,43,20,18,9,50,21,5,14,
40,23,13,14,42,24,6,18,28,42,5,15,20,33,13,24,
45,25,10,10,38,23,4,25,47,18,6,19,22,24,14,30,
17,28,16,29,79,4,2,5,31,38,13,8,74,7,5,4,
17,31,13,29,80,4,2,4,33,39,11,7,73,7,5,5,
26,50,8,6,48,35,1,6,27,37,6,20,68,17,2,3,
57,17,14,2,75,13,0,2,11,7,10,62,71,17,0,2,
32,14,10,34,45,28,11,6,47,9,22,12,43,10,29,8,
44,13,8,25,45,27,12,6,50,9,18,13,48,10,24,8,
33,53,1,3,55,17,13,5,59,7,3,21,65,5,8,12,
52,26,5,7,38,17,30,5,50,5,9,26,67,7,8,8,
21,54,6,9,43,37,4,6,34,43,5,8,56,27,2,5,
27,44,6,13,48,29,6,7,34,38,5,13,46,37,2,5,
20,57,5,8,34,46,2,8,35,44,5,6,58,21,3,8,
31,45,5,9,27,50,2,11,37,37,5,11,44,28,3,15,
38,41,6,5,16,63,3,8,34,23,24,9,49,25,2,14,
64,16,7,3,6,60,9,15,19,37,22,12,45,19,7,19,
74,9,2,5,24,48,8,10,53,17,5,15,33,41,5,11,
74,9,2,5,21,52,7,10,53,18,5,14,29,46,4,11,
71,7,7,5,1,60,10,19,18,38,22,12,38,23,7,22,
69,8,7,6,1,61,9,19,21,35,23,11,36,26,7,21,
24,0,5,61,73,9,1,7,48,19,4,19,25,43,11,11,
18,0,4,68,73,9,1,7,50,20,4,16,26,44,11,9,
62,19,1,8,43,10,16,21,67,10,2,11,49,31,1,9,
26,41,2,21,76,2,4,8,49,35,1,5,64,15,7,4,
20,28,13,29,56,4,7,23,17,63,4,6,44,15,7,24,
18,26,13,33,51,4,8,27,9,73,2,6,48,12,7,23,
45,2,4,39,64,17,0,9,37,29,6,18,34,34,9,13,
76,10,1,3,50,31,0,9,24,46,4,16,52,19,7,12,
19,22,5,44,78,7,1,4,49,24,6,11,35,35,9,11,
18,21,5,46,77,8,2,3,50,23,5,12,33,36,10,11,
16,25,12,37,38,32,13,7,38,10,33,9,31,24,28,7,
21,31,9,29,34,33,16,7,35,10,34,11,30,34,19,7,
27,44,11,8,35,32,14,9,29,16,33,12,23,60,2,5,
29,42,11,8,34,33,14,9,29,17,32,12,24,58,2,6,
36,39,4,11,33,32,18,7,27,8,31,24,38,49,0,3,
36,38,3,13,34,30,18,8,28,7,30,25,39,48,0,3,
16,22,40,12,27,20,27,16,55,22,3,10,75,8,0,7,
16,27,35,12,26,26,24,14,52,24,5,9,73,10,0,7,
19,6,37,28,64,17,4,5,14,32,28,16,69,10,6,5,

generation ID:,4
28,12,5,45,53,23,6,8,41,16,15,18,39,34,7,10,
28,13,5,44,52,23,7,8,41,16,15,18,39,34,7,10,
29,12,13,36,46,27,9,8,44,11,21,14,45,11,25,9,
26,11,17,36,47,26,8,9,41,14,20,15,48,14,19,9,
20,21,12,37,70,9,4,7,47,21,11,11,38,29,7,16,
19,21,10,40,72,9,4,5,47,21,9,13,36,31,8,15,
29,42,6,13,50,29,3,8,27,35,6,22,56,28,0,6,
27,47,7,9,48,33,1,8,27,36,6,21,64,19,1,6,
67,13,4,6,25,49,2,14,30,33,15,12,37,31,6,16,
76,11,2,1,48,33,0,9,24,46,6,14,49,19,8,14,
67,9,3,11,24,48,7,11,52,16,7,15,31,40,7,12,
72,9,2,7,21,51,7,11,52,17,5,16,29,44,4,13,
43,26,9,12,38,23,4,25,46,19,5,20,23,24,13,30,
36,33,8,13,42,25,4,19,41,27,5,17,32,29,8,21,
28,14,12,36,55,15,8,12,44,17,17,12,44,32,2,12,
22,14,18,36,51,21,8,10,42,21,17,10,54,19,3,14,
24,40,17,9,40,44,0,6,31,23,20,16,48,28,6,8,
25,47,10,8,45,37,0,8,28,33,9,20,62,20,3,5,
39,4,7,40,63,16,1,10,38,27,8,17,37,31,8,14,
44,2,4,40,63,16,0,11,37,28,6,19,34,33,8,15,
42,30,2,16,57,19,5,9,50,29,2,9,52,25,5,8,
71,10,2,7,24,48,6,12,52,19,4,15,31,44,4,11,
28,39,0,23,72,3,5,10,50,33,0,7,62,16,5,7,
47,27,1,15,56,7,11,16,60,20,1,9,54,25,3,8,
21,18,22,29,50,26,3,11,31,26,15,18,58,19,5,8,
24,39,12,15,48,32,1,9,28,33,9,20,64,17,3,6,
24,48,6,12,35,40,2,13,33,43,5,9,48,23,5,14,
26,45,7,12,36,38,3,13,32,43,5,10,45,25,6,14,
28,8,31,23,66,16,3,5,13,26,23,28,69,11,4,6,
51,15,17,7,72,13,0,5,11,8,12,59,69,16,1,4,
17,47,8,18,36,37,3,14,26,48,9,7,54,18,3,15,
19,33,11,27,50,13,6,21,19,59,5,7,46,15,6,23,
22,32,12,24,43,16,10,21,17,49,14,10,37,31,4,18,
27,40,11,12,35,30,13,12,27,22,29,12,26,53,2,9,
42,18,5,25,63,8,11,8,35,26,9,20,19,62,0,9,
74,9,2,5,24,48,8,10,53,17,5,15,33,41,5,11,
29,22,8,31,59,4,7,20,30,41,9,10,35,32,4,19,
28,21,9,32,59,5,7,19,28,45,9,8,36,29,4,21,
18,15,4,53,64,17,1,8,45,26,4,15,34,39,8,9,
19,15,4,52,65,17,1,7,45,27,3,15,34,40,7,9,
24,39,3,24,69,8,4,9,47,29,7,7,58,16,11,5,
25,39,2,24,73,4,4,9,48,33,3,6,61,15,8,6,
37,29,4,20,31,36,15,8,35,11,31,13,52,30,0,8,
40,20,3,27,50,17,11,12,42,11,23,14,36,46,0,8,
38,41,6,5,16,63,3,8,34,23,24,9,49,25,2,14,
38,41,6,5,16,63,3,8,34,23,24,9,49,25,2,14,
26,4,23,37,56,19,6,9,33,16,16,25,64,16,3,7,
36,8,21,25,61,17,5,7,25,13,14,38,65,16,2,7,
42,17,6,25,62,8,12,8,35,27,9,19,20,61,0,9,
20,58,6,6,30,57,0,3,45,15,23,7,52,28,0,10,
41,32,10,7,16,51,8,15,31,20,26,13,47,24,4,15,
42,31,10,7,16,50,8,16,31,20,26,13,46,24,5,15,
53,23,6,8,10,56,12,12,22,26,27,15,52,19,4,15,
55,21,6,8,9,57,11,13,21,29,26,14,50,19,4,17,
28,39,3,20,59,15,7,9,43,28,11,8,64,16,5,5,
27,39,3,21,65,11,6,8,45,29,8,8,65,15,4,6,
55,6,4,25,54,20,6,10,43,25,5,17,46,24,8,12,
54,5,4,27,54,20,5,11,43,25,5,17,45,25,8,12,
34,30,12,14,32,33,10,15,30,15,28,17,46,31,4,9,
31,21,25,13,32,35,2,21,32,23,27,8,54,12,8,16,
28,16,20,26,53,20,5,12,34,23,18,15,42,33,3,12,
21,8,26,35,52,23,5,10,33,23,18,16,53,22,6,9,
26,48,7,9,57,26,1,6,41,26,14,9,47,25,5,13,
29,47,6,8,49,34,0,7,39,25,16,10,46,25,4,15,
33,28,13,16,42,32,5,11,34,24,19,13,40,34,3,13,
35,34,9,12,29,47,4,10,34,23,21,12,44,29,2,15,
51,19,9,11,43,25,6,16,29,40,5,16,31,27,11,21,
57,17,7,9,43,26,6,15,30,39,5,16,37,24,10,19,
32,12,18,28,50,18,7,15,44,20,12,14,53,23,4,10,
43,18,8,21,49,15,10,16,55,16,6,13,52,25,3,10,
33,22,20,15,38,29,3,20,31,31,18,10,40,19,11,20,
32,22,22,14,37,31,2,20,33,28,21,8,46,16,10,18,
58,14,11,7,18,40,10,22,37,17,20,16,36,32,7,15,
68,10,5,7,22,45,8,15,47,17,10,16,34,38,5,13,
43,18,10,19,75,11,0,4,24,12,8,46,58,23,3,6,

generation ID:,5
23,43,6,18,42,35,1,12,37,26,18,9,43,29,2,16,
27,28,7,28,53,13,5,19,32,36,11,11,37,31,3,19,
26,19,8,37,69,8,5,8,42,23,8,17,30,42,5,13,
29,19,7,35,67,8,7,8,41,23,9,17,28,45,4,13,
54,21,6,9,9,56,11,14,21,28,26,15,50,19,4,17,
53,22,6,9,9,56,11,14,21,26,26,17,51,19,4,16,
50,15,16,9,72,12,0,6,11,8,11,60,68,16,1,5,
50,15,16,9,72,12,0,6,12,8,11,59,67,16,1,6,
51,15,15,9,72,13,0,5,11,8,12,59,67,16,1,6,
36,30,6,18,72,6,3,9,35,23,4,28,64,16,3,7,
42,30,2,16,57,19,5,9,50,29,2,9,52,25,5,8,
42,18,5,25,63,8,11,8,35,26,9,20,19,62,0,9,
33,21,8,28,55,8,6,21,29,40,8,13,34,30,5,21,
35,21,8,26,54,10,6,20,29,40,7,14,33,30,6,21,
21,31,11,27,44,15,9,22,18,47,13,12,36,31,4,19,
19,21,10,40,70,9,4,7,45,22,9,14,36,31,7,16,
31,21,12,26,66,11,4,9,35,21,9,25,63,15,4,8,
32,17,15,26,64,13,4,9,31,19,10,30,63,15,3,9,
27,30,8,25,46,33,3,8,41,21,15,13,41,28,5,16,
36,39,6,9,21,57,3,9,35,22,22,11,47,25,2,16,
18,44,6,22,44,28,4,14,30,44,8,8,56,16,4,14,
20,43,5,22,52,22,3,13,35,41,6,8,57,16,5,12,
43,9,3,35,63,12,5,10,36,27,6,21,28,45,4,13,
43,2,4,41,63,15,0,12,36,27,6,21,33,34,7,16,
67,9,3,11,25,47,5,13,51,15,8,16,32,39,6,13,
63,9,3,15,27,45,6,12,51,16,7,16,31,39,7,13,
26,18,19,27,43,30,4,13,29,26,16,19,57,19,4,10,
51,22,6,11,12,54,11,13,22,26,26,16,52,19,4,15,
26,45,7,12,36,38,3,13,32,43,5,10,45,25,6,14,
53,23,6,8,10,56,12,12,22,26,27,15,52,19,4,15,
41,21,8,20,32,38,8,12,30,25,20,15,45,22,5,18,
47,21,8,14,22,45,10,13,26,27,21,16,47,22,3,18,
34,12,19,25,57,15,7,11,33,21,14,22,61,17,4,8,
40,16,11,23,51,15,8,16,48,17,8,17,54,22,3,11,
31,27,10,22,47,17,6,20,23,51,5,11,39,19,8,24,
45,21,9,15,44,23,6,17,27,43,5,15,33,25,10,22,
26,11,16,37,47,25,7,11,40,13,19,18,48,14,18,10,
36,14,13,27,60,17,4,9,30,13,13,34,54,18,10,8,
33,31,5,21,65,13,4,8,35,21,9,25,61,18,4,7,
28,38,3,21,59,14,6,11,42,27,10,11,63,16,4,7,
43,29,9,9,14,52,8,16,28,21,26,15,48,22,4,16,
48,26,7,9,12,54,10,14,25,23,26,16,50,20,4,16,
27,13,17,33,45,26,6,13,39,16,20,15,47,14,17,12,
28,16,19,27,42,28,5,15,37,20,20,13,47,14,14,15,
40,25,11,14,43,32,4,11,32,27,16,15,41,31,3,15,
48,21,8,13,44,32,3,11,30,32,14,14,43,28,4,15,
30,8,29,23,66,15,2,7,12,24,22,32,69,11,3,7,
49,14,18,9,71,12,0,7,11,9,13,57,70,15,1,4,
38,26,4,22,56,18,5,11,48,26,5,11,50,26,4,10,
32,20,8,30,54,17,6,13,45,22,11,12,48,29,3,10,
34,25,10,21,47,24,6,13,33,25,16,16,33,41,2,14,
39,20,7,24,56,15,9,10,34,25,11,20,25,53,0,12,
27,37,15,11,40,41,0,9,30,24,18,18,46,27,6,11,
26,38,16,10,40,42,0,8,30,24,18,18,47,27,6,10,
31,22,21,16,38,30,2,20,33,28,20,9,46,16,9,19,
32,21,21,16,37,31,1,21,32,28,20,10,46,16,10,18,
29,38,0,23,70,3,5,12,49,33,0,8,60,16,5,9,
35,33,1,21,64,8,5,13,44,34,1,11,55,18,6,11,
32,37,8,13,34,42,3,11,31,26,16,17,49,26,1,14,
27,46,6,11,47,33,0,10,27,35,5,23,64,19,1,6,
36,34,8,12,45,24,2,19,44,21,8,17,32,24,9,25,
26,47,7,10,56,25,1,8,41,25,13,11,46,24,5,15,
33,4,19,34,50,24,5,11,35,15,14,26,57,20,3,10,
38,5,16,31,46,27,6,11,38,16,13,23,53,23,4,10,
28,20,9,33,58,5,7,20,29,42,9,10,36,29,3,22,
28,14,11,37,55,14,7,14,43,18,16,13,43,31,2,14,
51,16,13,10,57,18,3,12,20,23,9,38,49,21,6,14,
51,17,12,10,56,19,3,12,20,24,8,38,49,21,6,14,
23,33,10,24,44,22,5,19,23,48,9,10,45,18,4,23,
24,33,10,23,42,25,5,18,24,45,10,11,45,20,4,21,
28,28,6,28,59,9,7,15,34,37,9,10,47,23,4,16,
27,36,4,23,58,13,8,11,40,30,11,9,59,18,3,10,
23,39,16,12,40,41,0,9,29,25,19,17,46,28,5,11,
23,36,15,16,41,33,3,13,25,32,17,16,43,29,5,13,
27,13,18,32,43,27,6,14,39,15,21,15,49,13,16,12,

generation ID:,6
48,14,17,11,70,11,0,9,12,9,12,57,67,16,1,6,
44,15,15,16,70,11,1,8,18,12,12,48,60,22,1,7,
22,29,10,29,45,14,8,23,19,46,12,13,35,30,4,21,
28,24,9,29,50,10,7,23,24,42,9,15,34,30,4,22,
26,37,4,23,57,14,7,12,40,29,11,10,57,18,3,12,
26,42,5,17,56,20,3,11,40,27,12,11,51,21,4,14,
